P-0581	 | -->	ลางไพรเมอร์ขนาดเล็ก (COMPLETE CHANNEL FOR PRIMERS FEEDING-TYPE SMALL)	 | -->	2	 = 	ชิ้น
P-0582	 | -->	ลางไพรเมอร์ขนาดใหญ่ (COMPLETE CHANNEL FOR PRIMERS FEEDING-TYPE LARGE)	 | -->	2	 = 	ชิ้น
P-0583	 | -->	ท่อลำเลียงปลอก(TUBE FOR CASES FEEDING CAL .357) ขนาด .357 นิ้ว	 | -->	2	 = 	ชิ้น
P-0584	 | -->	ท่อลำเลียงปลอก(TUBE FOR CASES FEEDING CAL .38 Sp)	 | -->	2	 = 	ชิ้น
P-0585	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .38 Super)	 | -->	2	 = 	ชิ้น
P-0586	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .38 Auto)	 | -->	2	 = 	ชิ้น
P-0587	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .40)	 | -->	2	 = 	ชิ้น
P-0588	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .44) ขนาด .44 นิ้ว	 | -->	2	 = 	ชิ้น
P-0589	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .45) ขนาด .45 นิ้ว	 | -->	2	 = 	ชิ้น
P-0590	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL 9 mm. Luger) ขนาด 9 มิลลิเมตร Luger	 | -->	2	 = 	ชิ้น
P-0591	 | -->	ท่อลำเลียงปลอก (TUBE FOR CASES FEEDING CAL .223 Rem (5.56 mm)) ขนาด .223 นิ้ว (5.56 มิลลิเมตร)	 | -->	2	 = 	ชิ้น
P-0593	 | -->	ตัวคิ้มม้วนปลอก LOW CRIMP	 | -->	2	 = 	ชิ้น
P-0594	 | -->	ชุดคิ้มเครื่องประกอบครบนัดลูกซอง (SET OF 4 STAR CRIMPING DIES)	 | -->	4	 = 	ชุด
P-0595	 | -->	สายพานมอเตอร์คิ้มปาก 25-T5-430 (BELT 25-T5-430)	 | -->	2	 = 	ชิ้น
P-0596	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .38 Sp) ขนาด .38 นิ้ว Sp	 | -->	2	 = 	ชิ้น
P-0597	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .38 Super) ขนาด .38 นิ้ว Super	 | -->	2	 = 	ชิ้น
P-0598	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .380 Auto) ขนาด .380 นิ้ว Auto	 | -->	2	 = 	ชิ้น
P-0599	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .40)  ขนาด .40 นิ้ว	 | -->	2	 = 	ชิ้น
P-0600	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .44) ขนาด .44 นิ้ว	 | -->	4	 = 	ชุด
P-0601	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .45) ขนาด .45 นิ้ว	 | -->	2	 = 	ชิ้น
P-0602	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL 9 mm. Luger) ขนาด 9 มิลลิเมตร Luger	 | -->	4	 = 	ชุด
P-0603	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .223 Rem (5.56 mm.)) ขนาด .223 นิ้ว (5.56 มิลลิเมตร)	 | -->	4	 = 	ชุด
P-0604	 | -->	สายพานมอเตอร์เพลาเครื่อง AT10-980-025 (BELT AT10-980-025)	 | -->	2	 = 	ชิ้น
P-0605	 | -->	ชุดเซอร์โวหัวกระสุนปืนพก (ROTARY TABLE FOR BULLETS LOADING COMPLETE WITH BEARINGS AND MOTORS)	 | -->	4	 = 	ชุด
P-0606	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .357) ขนาด .357 นิ้ว	 | -->	4	 = 	ชุด
P-0607	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .38 Sp) ขนาด .38 นิ้ว Sp	 | -->	4	 = 	ชุด
P-0608	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .38 Super) ขนาด .38 นิ้ว Super	 | -->	4	 = 	ชุด
P-0609	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .380 Auto) ขนาด .380 นิ้ว Auto	 | -->	4	 = 	ชุด
P-0610	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .40) ขนาด .40 นิ้ว	 | -->	4	 = 	ชุด
P-0611	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .44) ขนาด .44 นิ้ว	 | -->	4	 = 	ชุด
P-0612	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .45) ขนาด .45 นิ้ว	 | -->	4	 = 	ชุด
P-0613	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL 9 mm. Luger) ขนาด 9 มิลลิเมตร Luger	 | -->	4	 = 	ชุด
P-0614	 | -->	ลางจับจานท้าย(SUPPORT CAL .357)  ขนาด .357 นิ้ว	 | -->	2	 = 	ชิ้น
P-0615	 | -->	ลางจับจานท้าย (SUPPORT CAL .38 Sp) ขนาด .38 นิ้ว Sp	 | -->	2	 = 	ชิ้น
P-0616	 | -->	ลางจับจานท้าย (SUPPORT CAL .38 Super) ขนาด .38 นิ้ว Super	 | -->	2	 = 	ชิ้น
P-0617	 | -->	ลางจับจานท้าย (SUPPORT CAL .380 Auto) ขนาด .380 นิ้ว Auto	 | -->	2	 = 	ชิ้น
P-0618	 | -->	ลางจับจานท้าย (SUPPORT CAL .40) ขนาด .40 นิ้ว	 | -->	2	 = 	ชิ้น
P-0619	 | -->	ลางจับจานท้าย (SUPPORT CAL .44) ขนาด .44 นิ้ว	 | -->	2	 = 	ชิ้น
P-0620	 | -->	ลางจับจานท้าย (SUPPORT CAL .45) ขนาด .45 นิ้ว	 | -->	2	 = 	ชิ้น
P-0621	 | -->	ลางจับจานท้าย (SUPPORT CAL 9 mm. Luger) ขนาด 9 มิลลิเมตร Luger	 | -->	2	 = 	ชิ้น
P-0622	 | -->	ลางจับจานท้าย (SUPPORT CAL .223 Rem 5.56 mm) ขนาน .223 นิ้ว (5.56 มิลลิเมตร)	 | -->	2	 = 	ชิ้น
P-0623	 | -->	ท่อลำเลียงหัวกระสุนปืน (MULTI-CALIBER FEEDER FOR BULLET)	 | -->	2	 = 	ชิ้น
P-0624	 | -->	ชุดเสริมท่อลำเลียงหัวกระสุนปืน (ADDITIONAL CALIBER TOOLS SET FOR BULLET FEEDER)	 | -->	2	 = 	ชิ้น
P-0625	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .357) ขนาด .357 นิ้ว	 | -->	2	 = 	ชิ้น
P-0626	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .38 Sp) ขนาด .38 นิ้ว Sp	 | -->	2	 = 	ชิ้น
P-0627	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .38 Super) ขนาด .38 นิ้ว Super	 | -->	2	 = 	ชิ้น
P-0628	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .380 Auto) ขนาด .380 นิ้ว Auto	 | -->	2	 = 	ชิ้น
P-0629	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .40) ขนาด .40 นิ้ว	 | -->	2	 = 	ชิ้น
P-0630	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .44) ขนาด .44 นิ้ว	 | -->	2	 = 	ชิ้น
P-0631	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .45) ขนาด .45 นิ้ว	 | -->	2	 = 	ชิ้น
P-0632	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL 9 mm. Luger) ขนาด 9 มิลลิเมตร Luger	 | -->	2	 = 	ชิ้น
P-0633	 | -->	ลางลำเลียงหัวกระสุนปืน (COMPLETE CHANNEL FOR BULLETS LOADING CAL .223 Rem (5.56 mm.)) ขนาด .223 นิ้ว (5.56 มิลลิเมตร)	 | -->	2	 = 	ชิ้น
P-0634	 | -->	ชุดส่ง WAD (หมอนรองกระสุนปืน) (GROUP FOR WAD ORIENTATION COMPLETE WITH CYLINDER)	 | -->	4	 = 	ชุด
P-0635	 | -->	ม่านแสง RING/600 (Light screens mod RING/600)	 | -->	4	 = 	ชุด
P-0636	 | -->	ตัวกระตุ้นสัญญาณ FLSD (Muzzle exit triggering unit mod. FLSD)	 | -->	2	 = 	ชิ้น
P-0637	 | -->	สายเชื่อมต่อ (Low capacity BNC-BNC wire L = 7m)	 | -->	2	 = 	ชิ้น
P-0638	 | -->	หัวต่อสายสัญญาณ(AD 345 microdot 10/32 piug to BNC)	 | -->	2	 = 	ชิ้น
P-0639	 | -->	ประเก็นวงแหวน(SR 200 (0.2 MM) sealing ring)	 | -->	2	 = 	ชิ้น
P-0640	 | -->	หัวต่อตัววัดแรงดัน(AD 43 9/16-2 UNF to M 10x1 adapter)	 | -->	2	 = 	ชิ้น
P-0641	 | -->	แหวนทองแดง(Copper washer 6.3x12x0.4 mm)	 | -->	2	 = 	ชิ้น
P-0642	 | -->	ซิลิโคนหลอดแบบ P (Silicones P tube)	 | -->	16	 = 	หลอด
P-0643	 | -->	น็อตใส่ลำกล้องปืนแท่น(AD 43/13 9/16-2 UNF to M 10x1 adapter)	 | -->	2	 = 	ชิ้น
P-0644	 | -->	ลำกล้องวัดความเร็ว(Velocity test barrel cal. .22 LR-CIP standard)	 | -->	2	 = 	ชิ้น
P-0645	 | -->	ลำกล้องวัดแรงดัน(Pressure test barrel cal. .22 LR-CLP standard - transducer installation) 	 | -->	2	 = 	ชิ้น
P-0646	 | -->	อุปกรณ์เม้มปากปลอกกระสุน 9 MM Final Size Crimp Die	 | -->	1	 = 	อัน
P-0647	 | -->	อุปกรณ์เม้มปากปลอกกระสุน .45 ACP Auto Final Size Crimp Die 	 | -->	1	 = 	อัน
P-0648	 | -->	อุปกรณ์เม้มปากปลอกกระสุน .357 MAG Final Size Crimp Die	 | -->	1	 = 	อัน
P-0649	 | -->	อุปกรณ์เม้มปากปลอกกระสุน .38 SPL Final Size Crimp Die	 | -->	1	 = 	อัน
P-0650	 | -->	อุปกรณ์คาร์ไบด์ปรับปลอกกระสุน Final Carbide Size Die .38 SPL	 | -->	1	 = 	อัน
P-0651	 | -->	อุปกรณ์คาร์ไบด์ปรับปลอกกระสุน Final Carbide Size Die .45 ACP	 | -->	1	 = 	อัน
P-0652	 | -->	แผ่นเลื่อนปลอกกระสุน .45 ACP Shuttle Bars	 | -->	1	 = 	อัน
P-0653	 | -->	แผ่นเลื่อนปลอกกระสุน 9 MM Shuttle Bars	 | -->	1	 = 	อัน
P-0654	 | -->	หมอนรองลูกซอง	 | -->	1	 = 	อัน
P-0655	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 22 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0656	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 23 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0657	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 27 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0658	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 21 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0659	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 30 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0660	 | -->	"ชิ้นส่วนอาวุธปืนกล็อก รุ่น 36 (ออโตเมติก) (4อัน/ชุด)
ประกอบด้วย
1. Slide assembled  
2. Barrel
3. Frame assembled
4. Magazine"	 | -->	4	 = 	ชุด
P-0661	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 22 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0662	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 23 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0663	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 27 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0664	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 21 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0665	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 30 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0666	 | -->	Magazinge อาวุธปืนพกกล็อก รุ่น 36 (ออโตเมติก)	 | -->	1	 = 	อัน
P-0667	 | -->	แผ่นปิดปากกระสุนปืนลูกซอง	 | -->	2	 = 	ชิ้น
P-0668	 | -->	หัวกระสุนปืนลูกซอง	 | -->	8	 = 	หัว
P-0669	 | -->	เม็ดตะกั่วลูกซอง/เม็ดกระสุนปืนลูกซอง	 | -->	5	 = 	กิโลกรัม
P-0670	 | -->	แม่พิมพ์หล่อหัวกระสุน 09-135 RN BB MAGMA CASTING MOLD	 | -->	4	 = 	ชุด
P-0671	 | -->	แม่พิมพ์หล่อหัวกระสุน 45-200 SWC BB MAGMA CASTING MOLD	 | -->	4	 = 	ชุด
P-0674	 | -->	แม่พิมพ์หล่อหัวกระสุน 38S-160 RN BB MAGMA CASTING MOLD	 | -->	4	 = 	ชุด
P-0675	 | -->	แม่พิมพ์หล่อหัวกระสุน 38-100 SWC BB MAGMA CASTING MOLD	 | -->	4	 = 	ชุด
P-0676	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .353 SIZING DIE	 | -->	4	 = 	ชุด
P-0677	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .354 SIZING DIE	 | -->	4	 = 	ชุด
P-0678	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .355 SIZING DIE	 | -->	4	 = 	ชุด
P-0679	 | -->	อุปกรณ์รับลำกล้องกระสุนขนาดต่างๆ รุ่น เอ็มโอดี. เอทีจี 102 (Universal receiver mod. ATG 102)	 | -->	4	 = 	ชุด
P-0680	 | -->	แท่นรับปืน รุ่น เอ็มโอดี.จียูอาร์อี (Armable bench mod.GURE)	 | -->	4	 = 	ชุด
P-0681	 | -->	ลำกล้องทดสอบความเร็ว(Velocity test barrel Cal. .50 BMG - CIP Standard) 12.7 mm.	 | -->	2	 = 	ชิ้น
P-0682	 | -->	ลำกล้องทดสอบแรงดัน (Pressure test barrel Cal. .50 BMG - CIP Standard) 12.7 mm.	 | -->	2	 = 	ชิ้น
P-0683	 | -->	เครื่องชั่งน้ำหนักหัวกระสุนปืน D-TERMINATOR SCALE	 | -->	3	 = 	เครื่อง
P-0684	 | -->	ปลอกกระสุนปืนลูกซอง ขนาด 12 เกจ	 | -->	9	 = 	ปลอก
P-0687	 | -->	ปลอกกระสุนปืนลูกซองพร้อมชนวนท้าย ขนาด 12 เกจ	 | -->	9	 = 	ปลอก
P-0689	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .308 SIZING DIE	 | -->	4	 = 	ชุด
P-0690	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .314 SIZING DIE	 | -->	4	 = 	ชุด
P-0691	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .397 SIZING DIE	 | -->	4	 = 	ชุด
P-0692	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .430 SIZING DIE	 | -->	4	 = 	ชุด
P-0693	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .449 SIZING DIE	 | -->	4	 = 	ชุด
P-0694	 | -->	อุปกรณ์ลดขนาดของหัวกระสุน .450 SIZING DIE	 | -->	4	 = 	ชุด
P-0695	 | -->	"ชนวนท้าย ขนาด .32 นิ้ว, .357 นิ้ว, .38 นิ้ว, .380 นิ้ว, .40 นิ้ว, 6.35 มิลลิเมตร, 7.65 มิลลิเมตร 
และ 9 มิลลิเมตร"	 | -->	1	 = 	อัน
P-0696	 | -->	ชนวนท้าย ขนาด .44 นิ้ว และ .45 นิ้ว	 | -->	1	 = 	อัน
P-0697	 | -->	ดินส่งกระสุนปืน	 | -->	5	 = 	กิโลกรัม
P-0698	 | -->	ตัวควบคุมขนาดกระสุน PH3 SIZE DIE COMPLETE - 9MM	 | -->	1	 = 	อัน
P-0699	 | -->	ตัวกดชนวนท้าย PRIMER PUNCH - SMALL - 9MM, 357 MAG, 38 SPL, 40 S&W 380 AUTO	 | -->	1	 = 	อัน
P-0700	 | -->	จานป้อนชนวนท้าย PRIMER FEED DISK - SMALL - 9MM, 357 MAG, 38 SPL, 40 S&W 380 AUTO	 | -->	1	 = 	อัน
P-0701	 | -->	ท่อส่งชนวนท้าย PRIMER FILLER TUBE W/PIN - LARGE	 | -->	1	 = 	อัน
P-0702	 | -->	อุปกรณ์ผายปลอกกระสุนปืน BLLINGDE - 9 MM,380	 | -->	1	 = 	อัน
P-0703	 | -->	จานส่งดินส่งกระสุนปืน POWDER DISK -1/2"	 | -->	1	 = 	อัน
P-0704	 | -->	ตัวรองจานส่งดินกระสุนปืน FLASK BASE, STD W/SS DISK 1/2" - 1	 | -->	1	 = 	อัน
P-0705	 | -->	สกูรยึนจานส่งดินส่งกระสุนปืน SCREW, HUB - 3/4" POWDER DISK	 | -->	1	 = 	อัน
P-0706	 | -->	สลักยึดจานควบคุมการปล่อยดินส่งกระสุนปืน Disk Hub, 3/16" Dowell Pin	 | -->	1	 = 	อัน
P-0707	 | -->	ตัวส่งกำลังด้านบน UPPER FEED SHAFT - PW,B	 | -->	1	 = 	อัน
P-0708	 | -->	หลอดปลอยหัวกระสุน REDUCED SPILL PC ROD - STANDARD	 | -->	1	 = 	อัน
P-0709	 | -->	อุปกรณ์เม้มปลอกกระสุน CRIMPING DIE - 9MM, 38 S&W, 38 AUTO	 | -->	1	 = 	อัน
P-0710	 | -->	อุปกรณ์เม้มปลอกกระสุน CRIMPING DIE - 38SP, 357	 | -->	1	 = 	อัน
P-0711	 | -->	อุปกรณ์เม้มปลอกกระสุน CRIMPING DIE - 45 ACP	 | -->	1	 = 	อัน
P-0712	 | -->	สกูรปรับขนาด CONFIG SCREW - ST #8 DIE CUSTOM	 | -->	1	 = 	อัน
P-0713	 | -->	รางเลื่อนส่งปลอกกระสุน SLIDE - 38 AUTO	 | -->	1	 = 	อัน
P-0714	 | -->	แผ่นกำหนดการเลื่อนส่งปลอกกระสุน REAR RAL - 9 มม.	 | -->	1	 = 	อัน
P-0715	 | -->	รางเลื่อนส่งปลอกกระสุนขั้นตอนสุดท้าย SLID - 9MM - PROCESS & FINISH	 | -->	1	 = 	อัน
P-0716	 | -->	รางเลื่อนส่งปลอกกระสุน SLIDE - 32 AUTO	 | -->	1	 = 	อัน
P-0717	 | -->	แผ่นกำหนดการเลื่อนส่งปลอกกระสุน REAR RAL - 32 AUTO	 | -->	1	 = 	อัน
P-0718	 | -->	อุปกรณ์ส่งกำลังเพลา FAST CAM W/PIN	 | -->	1	 = 	อัน
P-0719	 | -->	แผ่นกำหนดการเลื่อนส่งปลอกกระสุน REAR RAL - 38SP, 357MAG	 | -->	1	 = 	อัน
P-0720	 | -->	ชิ้นส่วนอาวุธปืนพกสั้นซิก ซาวเออร์ ซองบรรจุกระสุน ขนาด 9 มิลลิเมตร	 | -->	1	 = 	อัน
P-0721	 | -->	ชุดคอลเลตรับหัวกระสุนปืน (SET OF 16 BUSHINGS CAL .357) ขนาด .357 นิ้ว	 | -->	2	 = 	ชิ้น
P-0722	 | -->	ชุดมือจับจานท้าย (SET OF 2 PAIRS OF CLAMPS CAL .223 Rem (5.56 mm.)) 	 | -->	4	 = 	ชุด
P-1995	 | -->	กรดกำมะถัน	 | -->	5	 = 	กิโลกรัม
P-0725	 | -->	ตัวถ่วงเวลา SURFACE DELAY (CONNECTADET)	 | -->	1	 = 	อัน
P-2001	 | -->	เลดไนเตรท	 | -->	5	 = 	กิโลกรัม
P-0728	 | -->	จอกทองเหลืองปลอกกระสุน ขนาด 20 มิลลิเมตร	 | -->	2	 = 	ชิ้น
P-2008	 | -->	สปริงปรับสวิตซ์	 | -->	4	 = 	ชุด
P-0732	 | -->	จอกทองแดงปลอกกระสุน ขนาด 9 มิลลิเมตร	 | -->	5	 = 	กิโลกรัม
P-0734	 | -->	จอกทองแดงปลอกกระสุน ขนาด 5.56 มิลลิเมตร	 | -->	5	 = 	กิโลกรัม
P-0736	 | -->	แกนหัวกระสุนปืน ขนาด 5.56 มิลลิเมตร (แกนตะกั่ว)	 | -->	2	 = 	ชิ้น
P-0740	 | -->	หัวกระสุนปืน ขนาด 12.7 มิลลิเมตร (จริง)	 | -->	8	 = 	หัว
P-0742	 | -->	ปลอกกระสุนปืน ขนาด 12.7 มิลลิเมตร	 | -->	9	 = 	ปลอก
P-2010	 | -->	เครื่องพันสาย Shock Tube (Winding machine)	 | -->	3	 = 	เครื่อง
P-0746	 | -->	ชิ้นส่วนชนวนท้ายกระสุนปืน แบบ BOXER TYPE เส้นผ่าศูนย์กลาง ขนาด 3 มิลลิเมตร	 | -->	2	 = 	ชิ้น
P-2017	 | -->	เครื่องทดสอบ Vessel for waterproof test	 | -->	3	 = 	เครื่อง
P-2023	 | -->	เครื่องปิดผนึกบรรจุภัณฑ์ (Barrier bag sealing machine)	 | -->	3	 = 	เครื่อง
P-0749	 | -->	ชิ้นส่วนชนวนท้ายกระสุนปืน แบบ BOXER TYPE เส้นผ่าศูนย์กลาง ขนาด 4 มิลลิเมตร	 | -->	2	 = 	ชิ้น
P-2024	 | -->	หลอดเชื้อปะทุชนิดไม่ใช้ไฟฟ้า	 | -->	16	 = 	หลอด
P-2025	 | -->	สายชนวน Shock Tube	 | -->	11	 = 	เมตร
P-2027	 | -->	กระสุนปืนลูกซอง	 | -->	10	 = 	นัด
P-0753	 | -->	ชิ้นส่วนชนวนท้ายกระสุนปืน แบบ BOXER TYPE เส้นผ่าศูนย์กลาง ขนาด 5 มิลลิเมตร	 | -->	2	 = 	ชิ้น
P-0756	 | -->	ปลอกกระสุนปืนพร้อมชนวนท้าย .30 นิ้ว	 | -->	9	 = 	ปลอก
P-0763	 | -->	หัวกระสุนปืน ขนาด .30 นิ้ว (ซ้อม)	 | -->	8	 = 	หัว
P-0764	 | -->	หัวกระสุนปืน ขนาด .30 นิ้ว (จริง)	 | -->	8	 = 	หัว
P-0768	 | -->	หัวกระสุนปืน (จริง) 6.35 มิลลิเมตร (.25 นิ้ว)	 | -->	8	 = 	หัว
P-0769	 | -->	หัวกระสุนปืน (ซ้อม) 6.35 มิลลิเมตร	 | -->	8	 = 	หัว
P-0774	 | -->	ชนวนท้าย 5.56 มิลลิเมตร	 | -->	1	 = 	อัน
P-0929	 | -->	ทองเหลือง	 | -->	5	 = 	กิโลกรัม
P-0930	 | -->	"ชิ้นส่วนอาวุธปืนไรเฟิล เอ็มทัน (4 อัน/ 1 ชุด) ขนาด 9 มิลลิเมตร
ประกอบด้วย
1.Upper Receiver
2.Barrel
3.Lower Receiver
4.Magazine"	 | -->	4	 = 	ชุด
P-0931	 | -->	"ชิ้นส่วนอาวุธปืนไรเฟิล เอ็มทัน (4 อัน/ 1 ชุด) ขนาด 5.56 มิลลิเมตร
ประกอบด้วย
1.Upper Receiver
2.Barrel
3.Lower Receiver
4.Magazine"	 | -->	4	 = 	ชุด
P-0932	 | -->	"ชิ้นส่วนอาวุธปืนไรเฟิล เอ็มทัน (4 อัน/ 1 ชุด) ขนาด 5.56 มิลลิเมตร
ประกอบด้วย
1.Upper Receiver
2.Barrel
3.Lower Receiver
4.Magazine"	 | -->	4	 = 	ชุด
P-0933	 | -->	Magazinge อาวุธปืนไรเฟิล เอ็มทัน ขนาด 9 มิลลิเมตร	 | -->	1	 = 	อัน
P-0934	 | -->	Magazinge อาวุธปืนไรเฟิล เอ็มทัน ขนาด 5.56 มิลลิเมตร	 | -->	1	 = 	อัน
P-0935	 | -->	Magazinge อาวุธปืนไรเฟิล เอ็มทัน ขนาด 7.62 มิลลิเมตร	 | -->	1	 = 	อัน
P-0936	 | -->	.357 นิ้ว, .38 นิ้ว, .380 นิ้ว, .40 นิ้ว และ 9 มิลลิเมตร	 | -->	1	 = 	อัน
P-0937	 | -->	ลำกล้องทดสอบความเร็ว(Velocity test barrel Cal. .50 BMG - CIP Standard) 12.7 mm.	 | -->	2	 = 	ชิ้น
P-0938	 | -->	ลำกล้องทดสอบความเร็ว Ve;pcotu test barrel Cal. 9 mm. LUGER	 | -->	2	 = 	ชิ้น
P-0939	 | -->	ลำกล้องทดสอบความเร็ว Pressure test barrel Cal. 9 mm. LUGER	 | -->		 = 	
P-0940	 | -->	น็อตใส่ลำกล้องปืนแท่น AD 43 9/16-2 UNF to M 10x1 adapter	 | -->	4	 = 	ชุด
P-0941	 | -->	HEXAMINE	 | -->	5	 = 	กิโลกรัม
P-0942	 | -->	CROSSLINKER	 | -->	5	 = 	กิโลกรัม
P-0947	 | -->	ชิ้นส่วนอาวุธปืนพกซีแซด .40 นิ้ว	 | -->	4	 = 	ชุด
P-0943	 | -->	ชิ้นส่วนอาวุธปืนยาวดาซาน 7.62 มิลลิเมตร	 | -->	4	 = 	ชุด
P-0944	 | -->	ชิ้นส่วนอาวุธปืนยาวดาซาน 5.56 มิลลิเมตร	 | -->	4	 = 	ชุด
P-0945	 | -->	ชิ้นส่วนอาวุธปืนพกซีแซด 9 มิลลิเมตร	 | -->	4	 = 	ชุด
P-0946	 | -->	ชิ้นส่วนอาวุธปืนพกซีแซด 9 มิลลิเมตร	 | -->	4	 = 	ชุด
P-0948	 | -->	ชิ้นส่วนอาวุธปืนพกซีแซด .45 นิ้ว	 | -->	4	 = 	ชุด
P-0949	 | -->	ลำกล้องทดสอบแรงดัน Pressure test barrel cal. 9 mm. LUGER	 | -->	2	 = 	ชิ้น
P-0950	 | -->	แท่นยิงทดสอบกระสุนพร้อมอุปกรณ์ครบชุด	 | -->	3	 = 	เครื่อง
P-0955	 | -->	หม้อต้มตะกั่ว	 | -->	3	 = 	เครื่อง
P-0956	 | -->	ชิ้นส่วนอาวุธปืนยาวดาซาน (4อัน/1ชุด) ประกอบด้วย 1.Sight group 2. Barrel 3. Bolt Carrier 4. Magazine	 | -->	4	 = 	ชุด
P-0957	 | -->	ชิ้นส่วนอาวุธปืนยาวดาซาน (4อัน/1ชุด) ประกอบด้วย 1.Sight group 2. Barrel 3. Bolt Carrier 4. Magazine	 | -->	4	 = 	ชุด
P-0958	 | -->	"ชิ้นส่วนอาวุธปืนยาวดาซาน (4อัน/1ชุด) ประกอบด้วย 1. Barrel 2. Trigger Housing 3. Frame 
4. Magazine"	 | -->	4	 = 	ชุด
